participant_id,task,stimuli_number,trial_number,layout,orientation,correct,response,duration,time_when
66b91ee649636fce844ef133,compare_height,111,13,horizontal,horizontal,1,1,1666.3,44:35.9
66b91ee649636fce844ef133,compare_height,-999,14,horizontal,horizontal,1,1,872,44:37.7
67eee89119de070d8b864f60,compare_index,84,0,vertical,horizontal,1,1,1838.6,44:36.7
67eee89119de070d8b864f60,compare_index,72,1,vertical,horizontal,1,2,1310.9,44:38.9
66b91ee649636fce844ef133,compare_height,107,15,horizontal,horizontal,1,1,1648.7,44:40.2
67eee89119de070d8b864f60,compare_index,90,2,vertical,horizontal,1,2,1152.6,44:40.9
66b91ee649636fce844ef133,compare_height,125,16,horizontal,horizontal,1,2,1459.6,44:42.6
67eee89119de070d8b864f60,compare_index,79,3,vertical,horizontal,0,1,1450.7,44:43.2
66b91ee649636fce844ef133,compare_height,112,17,horizontal,horizontal,0,1,890.1,44:44.4
67eee89119de070d8b864f60,compare_index,87,4,vertical,horizontal,1,1,1537.5,44:45.6
66b91ee649636fce844ef133,compare_height,101,18,horizontal,horizontal,1,1,1634.6,44:47.0
67eee89119de070d8b864f60,compare_index,-999,5,vertical,horizontal,1,1,750.2,44:47.2
67eee89119de070d8b864f60,compare_index,73,6,vertical,horizontal,1,2,1088,44:49.1
66b91ee649636fce844ef133,compare_height,105,19,horizontal,horizontal,1,1,1815.6,44:49.7
67eee89119de070d8b864f60,compare_index,89,7,vertical,horizontal,1,2,1116.2,44:51.1
66b91ee649636fce844ef133,compare_height,109,20,horizontal,horizontal,1,1,2035.8,44:52.7
67eee89119de070d8b864f60,compare_index,65,8,vertical,horizontal,0,2,1002.5,44:52.9
67eee89119de070d8b864f60,compare_index,82,9,vertical,horizontal,1,1,1145.1,44:54.9
66b91ee649636fce844ef133,compare_height,96,21,horizontal,horizontal,1,1,1890.3,44:55.5
67eee89119de070d8b864f60,compare_index,77,10,vertical,horizontal,1,2,1387,44:57.2
66b91ee649636fce844ef133,compare_height,108,22,horizontal,horizontal,1,1,1883.8,44:58.3
67eee89119de070d8b864f60,compare_index,70,11,vertical,horizontal,1,1,1065,44:59.1
66b91ee649636fce844ef133,compare_height,-999,23,horizontal,horizontal,1,1,1305.4,45:00.6
67eee89119de070d8b864f60,compare_index,74,12,vertical,horizontal,1,2,1157.8,45:01.1
6691bc059b0182b0bdd7d682,compare_index,121,0,vertical,vertical,1,2,999,45:03.4
66b91ee649636fce844ef133,compare_height,119,24,horizontal,horizontal,1,2,1950.5,45:03.4
67eee89119de070d8b864f60,compare_index,83,13,vertical,horizontal,1,1,1566.9,45:03.5
663a5d3e48441f253cc57071,compare_index,79,0,horizontal,vertical,1,2,689.5,45:03.7
6691bc059b0182b0bdd7d682,compare_index,115,1,vertical,vertical,1,1,626.6999998,45:04.9
663a5d3e48441f253cc57071,compare_index,70,1,horizontal,vertical,1,1,1033.5,45:05.6
67eee89119de070d8b864f60,compare_index,-999,14,vertical,horizontal,1,2,1318.6,45:05.6
66b91ee649636fce844ef133,compare_height,100,25,horizontal,horizontal,1,1,1639.1,45:06.0
6691bc059b0182b0bdd7d682,compare_index,117,2,vertical,vertical,1,1,956.9000001,45:06.8
67eee89119de070d8b864f60,compare_index,86,15,vertical,horizontal,1,1,865.3,45:07.4
6691bc059b0182b0bdd7d682,compare_index,104,3,vertical,vertical,1,2,900.7999997,45:08.6
663a5d3e48441f253cc57071,compare_index,68,2,horizontal,vertical,1,1,1637.4,45:08.1
6691bc059b0182b0bdd7d682,compare_index,113,4,vertical,vertical,1,1,672.6999998,45:10.2
663a5d3e48441f253cc57071,compare_index,65,3,horizontal,vertical,1,1,798.7,45:09.7
67eee89119de070d8b864f60,compare_index,85,16,vertical,horizontal,1,1,1615,45:09.8
66b91ee649636fce844ef133,compare_height,98,27,horizontal,horizontal,1,1,1753.7,45:10.5
6691bc059b0182b0bdd7d682,compare_index,-999,5,vertical,vertical,1,1,638.4000001,45:11.7
67eee89119de070d8b864f60,compare_index,88,17,vertical,horizontal,1,2,920.1,45:11.6
663a5d3e48441f253cc57071,compare_index,89,4,horizontal,vertical,1,2,1611.8,45:12.1
66b91ee649636fce844ef133,compare_height,102,28,horizontal,horizontal,0,2,778.4,45:12.3
6691bc059b0182b0bdd7d682,compare_index,126,6,vertical,vertical,1,2,684.0999999,45:13.3
663a5d3e48441f253cc57071,compare_index,-999,5,horizontal,vertical,1,1,814.6000001,45:13.8
67eee89119de070d8b864f60,compare_index,76,18,vertical,horizontal,1,2,1749.9,45:14.2
6691bc059b0182b0bdd7d682,compare_index,102,7,vertical,vertical,1,1,786.1999998,45:15.0
66b91ee649636fce844ef133,compare_height,97,29,horizontal,horizontal,1,1,1121.6,45:14.3
663a5d3e48441f253cc57071,compare_index,78,6,horizontal,vertical,1,2,652.6000001,45:15.2
6691bc059b0182b0bdd7d682,compare_index,119,8,vertical,vertical,1,1,624.0999999,45:16.5
663a5d3e48441f253cc57071,compare_index,93,7,horizontal,vertical,1,2,837.6000001,45:16.9
66b91ee649636fce844ef133,compare_height,99,30,horizontal,horizontal,1,1,2083.4,45:17.3
6691bc059b0182b0bdd7d682,compare_index,118,9,vertical,vertical,1,1,709.3999996,45:18.1
6691bc059b0182b0bdd7d682,compare_index,109,10,vertical,vertical,1,2,672.6000004,45:19.7
663a5d3e48441f253cc57071,compare_index,87,8,horizontal,vertical,1,1,1970.3,45:19.7
66b91ee649636fce844ef133,compare_height,116,31,horizontal,horizontal,1,2,1445.6,45:19.7
6691bc059b0182b0bdd7d682,compare_index,122,11,vertical,vertical,1,2,786.5,45:21.3
67eee89119de070d8b864f60,compare_index,78,19,vertical,horizontal,1,2,5008,45:20.1
67eee89119de070d8b864f60,compare_index,66,20,vertical,horizontal,1,1,1112.4,45:22.0
6691bc059b0182b0bdd7d682,compare_index,107,12,vertical,vertical,1,2,645.5,45:22.9
66b91ee649636fce844ef133,compare_height,-999,32,horizontal,horizontal,1,1,1755.7,45:22.3
663a5d3e48441f253cc57071,compare_index,86,9,horizontal,vertical,1,1,2136.8,45:22.7
6791a8549ed23cc3997dd33a,compare_index,26,0,horizontal,horizontal,1,2,1127.4,45:23.6
6691bc059b0182b0bdd7d682,compare_index,116,13,vertical,vertical,1,1,843.4000001,45:24.6
66b91ee649636fce844ef133,compare_height,124,33,horizontal,horizontal,1,2,923.5,45:24.2
663a5d3e48441f253cc57071,compare_index,67,10,horizontal,vertical,1,1,1189.1,45:24.7
6791a8549ed23cc3997dd33a,compare_index,4,1,horizontal,horizontal,1,1,1057.3,45:25.5
67eee89119de070d8b864f60,compare_index,67,21,vertical,horizontal,1,1,1993.2,45:24.9
6691bc059b0182b0bdd7d682,compare_index,-999,14,vertical,vertical,1,1,786.5,45:26.3
663a5d3e48441f253cc57071,compare_index,90,11,horizontal,vertical,1,2,1361.1,45:26.9
67eee89119de070d8b864f60,compare_index,95,22,vertical,horizontal,1,2,1102.6,45:26.8
6691bc059b0182b0bdd7d682,compare_index,105,15,vertical,vertical,1,2,847.7999997,45:28.1
6791a8549ed23cc3997dd33a,compare_index,18,2,horizontal,horizontal,1,1,2179,45:28.5
66b91ee649636fce844ef133,compare_height,110,34,horizontal,horizontal,1,1,2633.1,45:27.7
663a5d3e48441f253cc57071,compare_index,64,12,horizontal,vertical,1,1,894.8,45:28.6
67eee89119de070d8b864f60,compare_index,-999,23,vertical,horizontal,1,2,957.0999999,45:28.6
6691bc059b0182b0bdd7d682,compare_index,103,16,vertical,vertical,1,1,890,45:29.9
6791a8549ed23cc3997dd33a,compare_index,13,3,horizontal,horizontal,1,2,1074.4,45:30.4
663a5d3e48441f253cc57071,compare_index,69,13,horizontal,vertical,1,1,1273.4,45:30.7
66b91ee649636fce844ef133,compare_height,120,35,horizontal,horizontal,1,2,1881.5,45:30.5
67eee89119de070d8b864f60,compare_index,71,24,vertical,horizontal,1,1,1170.9,45:30.6
6691bc059b0182b0bdd7d682,compare_index,124,17,vertical,vertical,1,2,748.2999997,45:31.5
6791a8549ed23cc3997dd33a,compare_index,10,4,horizontal,horizontal,1,2,1328.4,45:32.5
67eee89119de070d8b864f60,compare_index,69,25,vertical,horizontal,1,1,890.3000001,45:32.4
663a5d3e48441f253cc57071,compare_index,-999,14,horizontal,vertical,1,2,1075.5,45:32.6
6691bc059b0182b0bdd7d682,compare_index,114,18,vertical,vertical,1,1,761.1999998,45:33.2
6791a8549ed23cc3997dd33a,compare_index,-999,5,horizontal,horizontal,1,2,1081.6,45:34.4
6691bc059b0182b0bdd7d682,compare_index,96,19,vertical,vertical,1,1,526.7999997,45:34.6
663a5d3e48441f253cc57071,compare_index,75,15,horizontal,vertical,1,2,797.3999999,45:34.2
67eee89119de070d8b864f60,compare_index,80,26,vertical,horizontal,1,1,977,45:34.2
6791a8549ed23cc3997dd33a,compare_index,27,6,horizontal,horizontal,1,2,1206.9,45:36.5
6691bc059b0182b0bdd7d682,compare_index,106,20,vertical,vertical,1,2,1154.3,45:36.7
67eee89119de070d8b864f60,compare_index,64,27,vertical,horizontal,1,1,1224.4,45:36.3
663a5d3e48441f253cc57071,compare_index,80,16,horizontal,vertical,1,1,1775.6,45:36.8
6691bc059b0182b0bdd7d682,compare_index,101,21,vertical,vertical,1,1,699.8000002,45:38.3
67eee89119de070d8b864f60,compare_index,68,28,vertical,horizontal,1,1,810,45:37.9
663a5d3e48441f253cc57071,compare_index,92,17,horizontal,vertical,1,2,679.5,45:38.4
6791a8549ed23cc3997dd33a,compare_index,12,7,horizontal,horizontal,0,1,2147.9,45:39.5
663a5d3e48441f253cc57071,compare_index,91,18,horizontal,vertical,1,2,557,45:39.7
67eee89119de070d8b864f60,compare_index,92,29,vertical,horizontal,1,2,1217.3,45:40.0
6691bc059b0182b0bdd7d682,compare_index,100,22,vertical,vertical,1,1,1576,45:40.7
6791a8549ed23cc3997dd33a,compare_index,22,8,horizontal,horizontal,0,2,1269.9,45:41.6
6691bc059b0182b0bdd7d682,compare_index,-999,23,vertical,vertical,1,1,619.9000001,45:42.2
663a5d3e48441f253cc57071,compare_index,88,19,horizontal,vertical,1,2,1226.9,45:41.8
67eee89119de070d8b864f60,compare_index,75,30,vertical,horizontal,1,2,2049.5,45:42.9
663a5d3e48441f253cc57071,compare_index,74,20,horizontal,vertical,1,2,614.3,45:43.3
6791a8549ed23cc3997dd33a,compare_index,31,9,horizontal,horizontal,1,2,1444.5,45:43.8
6691bc059b0182b0bdd7d682,compare_index,111,24,vertical,vertical,1,2,712.5,45:43.8
6691bc059b0182b0bdd7d682,compare_index,99,25,vertical,vertical,1,1,658.5,45:45.4
663a5d3e48441f253cc57071,compare_index,84,21,horizontal,vertical,1,1,801.5,45:44.9
67eee89119de070d8b864f60,compare_index,91,31,vertical,horizontal,1,2,1152.8,45:44.8
6791a8549ed23cc3997dd33a,compare_index,21,10,horizontal,horizontal,1,1,1121.2,45:45.8
6691bc059b0182b0bdd7d682,compare_index,98,26,vertical,vertical,1,1,608.0999999,45:46.9
663a5d3e48441f253cc57071,compare_index,77,22,horizontal,vertical,1,2,731.2,45:46.4
67eee89119de070d8b864f60,compare_index,-999,32,vertical,horizontal,1,2,1141.1,45:46.9
6791a8549ed23cc3997dd33a,compare_index,19,11,horizontal,horizontal,1,1,1208.4,45:47.8
6691bc059b0182b0bdd7d682,compare_index,127,27,vertical,vertical,1,2,605.3000002,45:48.4
663a5d3e48441f253cc57071,compare_index,-999,23,horizontal,vertical,1,1,1409.4,45:48.7
6791a8549ed23cc3997dd33a,compare_index,30,12,horizontal,horizontal,1,2,1111.1,45:49.8
67eee89119de070d8b864f60,compare_index,94,33,vertical,horizontal,0,1,1370.5,45:49.1
6691bc059b0182b0bdd7d682,compare_index,108,28,vertical,vertical,1,2,997.9000001,45:50.3
663a5d3e48441f253cc57071,compare_index,73,24,horizontal,vertical,1,2,768.8,45:50.3
6691bc059b0182b0bdd7d682,compare_index,125,29,vertical,vertical,1,2,533,45:51.7
663a5d3e48441f253cc57071,compare_index,94,25,horizontal,vertical,1,2,539.8,45:51.7
6791a8549ed23cc3997dd33a,compare_index,25,13,horizontal,horizontal,1,2,1876.5,45:52.5
6691bc059b0182b0bdd7d682,compare_index,120,30,vertical,vertical,1,2,952.7999997,45:53.6
6791a8549ed23cc3997dd33a,compare_index,1,19,horizontal,horizontal,1,1,1042.4,46:05.0
663a5d3e48441f253cc57071,compare_index,-999,32,horizontal,vertical,1,2,1081.7,46:05.2
6791a8549ed23cc3997dd33a,compare_index,11,20,horizontal,horizontal,1,2,1005.5,46:06.8
663a5d3e48441f253cc57071,compare_index,76,33,horizontal,vertical,1,2,1453.4,46:07.4
6791a8549ed23cc3997dd33a,compare_index,2,21,horizontal,horizontal,1,1,1078.3,46:08.7
663a5d3e48441f253cc57071,compare_index,66,34,horizontal,vertical,1,1,1521.2,46:09.8
6791a8549ed23cc3997dd33a,compare_index,6,22,horizontal,horizontal,0,2,2194.6,46:11.8
663a5d3e48441f253cc57071,compare_index,71,35,horizontal,vertical,1,1,1821.7,46:12.4
6791a8549ed23cc3997dd33a,compare_index,-999,23,horizontal,horizontal,1,2,1109.3,46:13.7
6791a8549ed23cc3997dd33a,compare_index,20,24,horizontal,horizontal,1,1,2006,46:16.5
6791a8549ed23cc3997dd33a,compare_index,16,25,horizontal,horizontal,1,1,1535.8,46:18.9
6791a8549ed23cc3997dd33a,compare_index,3,26,horizontal,horizontal,1,1,1122,46:20.8
6791a8549ed23cc3997dd33a,compare_index,17,27,horizontal,horizontal,0,2,1431.2,46:23.1
6791a8549ed23cc3997dd33a,compare_index,24,28,horizontal,horizontal,1,2,1429.7,46:25.4
6791a8549ed23cc3997dd33a,compare_index,28,29,horizontal,horizontal,1,2,1766.3,46:28.0
6791a8549ed23cc3997dd33a,compare_index,14,30,horizontal,horizontal,1,2,1431.8,46:30.2
6791a8549ed23cc3997dd33a,compare_index,7,31,horizontal,horizontal,0,2,2340.7,46:33.4
6791a8549ed23cc3997dd33a,compare_index,-999,32,horizontal,horizontal,1,1,1061.3,46:35.3
6791a8549ed23cc3997dd33a,compare_index,5,33,horizontal,horizontal,1,1,1276.5,46:37.4
6791a8549ed23cc3997dd33a,compare_index,15,34,horizontal,horizontal,1,2,1149.2,46:39.4
6791a8549ed23cc3997dd33a,compare_index,29,35,horizontal,horizontal,1,2,571.1,46:40.8
67eee89119de070d8b864f60,compare_index,127,0,horizontal,horizontal,1,2,4326,46:57.4
662692c1abc4830626fccb23,compare_index,0,0,vertical,vertical,1,1,693.6,47:01.1
67eee89119de070d8b864f60,compare_index,100,1,horizontal,horizontal,1,1,2099.3,47:00.4
662692c1abc4830626fccb23,compare_index,28,1,vertical,vertical,1,2,919.8,47:02.9
662692c1abc4830626fccb23,compare_index,21,2,vertical,vertical,1,1,995.2,47:04.7
67eee89119de070d8b864f60,compare_index,116,2,horizontal,horizontal,1,1,3887.3,47:05.1
662692c1abc4830626fccb23,compare_index,17,3,vertical,vertical,1,1,661.3,47:06.3
662692c1abc4830626fccb23,compare_index,15,4,vertical,vertical,1,2,666.3,47:07.8
67eee89119de070d8b864f60,compare_index,115,3,horizontal,horizontal,1,1,1743.8,47:07.7
662692c1abc4830626fccb23,compare_index,-999,5,vertical,vertical,1,2,713.3,47:09.4
662692c1abc4830626fccb23,compare_index,3,6,vertical,vertical,1,1,580.9,47:10.8
67eee89119de070d8b864f60,compare_index,112,4,horizontal,horizontal,1,1,2167.4,47:10.7
662692c1abc4830626fccb23,compare_index,19,7,vertical,vertical,1,1,962.1,47:12.6
67eee89119de070d8b864f60,compare_index,-999,5,horizontal,horizontal,1,1,848.5999999,47:12.4
662692c1abc4830626fccb23,compare_index,18,8,vertical,vertical,1,1,1126.2,47:14.6
67eee89119de070d8b864f60,compare_index,107,6,horizontal,horizontal,1,2,667.1,47:14.0
662692c1abc4830626fccb23,compare_index,16,9,vertical,vertical,1,1,885,47:16.3
67eee89119de070d8b864f60,compare_index,119,7,horizontal,horizontal,1,1,946.9,47:15.8
662692c1abc4830626fccb23,compare_index,2,10,vertical,vertical,1,1,855.4,47:18.0
67eee89119de070d8b864f60,compare_index,103,8,horizontal,horizontal,1,1,639.3000001,47:17.2
662692c1abc4830626fccb23,compare_index,10,11,vertical,vertical,1,2,835.7,47:19.7
67eee89119de070d8b864f60,compare_index,123,9,horizontal,horizontal,1,2,966.8000001,47:19.1
662692c1abc4830626fccb23,compare_index,26,12,vertical,vertical,1,2,703.1,47:21.3
67eee89119de070d8b864f60,compare_index,109,10,horizontal,horizontal,0,1,1570.9,47:21.5
662692c1abc4830626fccb23,compare_index,11,13,vertical,vertical,1,2,562.9,47:22.7
662692c1abc4830626fccb23,compare_index,-999,14,vertical,vertical,1,2,928.9,47:24.5
67eee89119de070d8b864f60,compare_index,117,11,horizontal,horizontal,1,1,1900.3,47:24.2
662692c1abc4830626fccb23,compare_index,1,21,vertical,vertical,1,1,667.3,47:37.2
67eee89119de070d8b864f60,compare_index,124,18,horizontal,horizontal,1,2,1018.8,47:37.1
67cc53894e85d4193ed1fa1d,compare_index,-999,5,horizontal,vertical,1,2,969.5,47:38.1
662692c1abc4830626fccb23,compare_index,8,22,vertical,vertical,1,2,1666.3,47:39.7
67eee89119de070d8b864f60,compare_index,120,19,horizontal,horizontal,1,2,1064.5,47:39.0
67cc53894e85d4193ed1fa1d,compare_index,61,6,horizontal,vertical,1,2,1226.1,47:40.2
662692c1abc4830626fccb23,compare_index,-999,23,vertical,vertical,1,1,665.2,47:41.3
67cc53894e85d4193ed1fa1d,compare_index,62,7,horizontal,vertical,1,2,639.8,47:41.7
67eee89119de070d8b864f60,compare_index,110,20,horizontal,horizontal,1,2,1864.6,47:41.7
662692c1abc4830626fccb23,compare_index,23,24,vertical,vertical,1,1,755.4,47:42.9
67cc53894e85d4193ed1fa1d,compare_index,59,4,horizontal,vertical,1,2,1197.3,47:36.3
67cc53894e85d4193ed1fa1d,compare_index,101,0,horizontal,horizontal,1,1,991.1,51:49.6
67cc53894e85d4193ed1fa1d,compare_index,121,1,horizontal,horizontal,1,2,539,51:51.0
67cc53894e85d4193ed1fa1d,compare_index,118,2,horizontal,horizontal,1,1,650.4,51:52.5
67cc53894e85d4193ed1fa1d,compare_index,109,3,horizontal,horizontal,1,2,599.5,51:53.9
67cc53894e85d4193ed1fa1d,compare_index,102,4,horizontal,horizontal,1,1,692.5,51:55.5
67cc53894e85d4193ed1fa1d,compare_index,-999,5,horizontal,horizontal,1,2,589.3,51:57.0
67cc53894e85d4193ed1fa1d,compare_index,125,6,horizontal,horizontal,1,2,824.2,51:58.6
67cc53894e85d4193ed1fa1d,compare_index,115,7,horizontal,horizontal,1,1,769.8,52:00.3
67cc53894e85d4193ed1fa1d,compare_index,104,8,horizontal,horizontal,1,2,757.4,52:01.9
67cc53894e85d4193ed1fa1d,compare_index,97,9,horizontal,horizontal,1,1,684.7,52:03.4
67cc53894e85d4193ed1fa1d,compare_index,96,10,horizontal,horizontal,1,1,714.4,52:05.0
67cc53894e85d4193ed1fa1d,compare_index,117,11,horizontal,horizontal,1,1,629.4,52:06.5
67cc53894e85d4193ed1fa1d,compare_index,112,12,horizontal,horizontal,1,1,569.2,52:07.9
67cc53894e85d4193ed1fa1d,compare_index,114,13,horizontal,horizontal,1,1,613.7,52:09.4
67cc53894e85d4193ed1fa1d,compare_index,-999,14,horizontal,horizontal,1,2,598,52:10.8
67cc53894e85d4193ed1fa1d,compare_index,122,15,horizontal,horizontal,1,2,565,52:12.2
67cc53894e85d4193ed1fa1d,compare_index,99,16,horizontal,horizontal,1,1,618.5,52:13.7
67cc53894e85d4193ed1fa1d,compare_index,124,17,horizontal,horizontal,1,2,534.3,52:15.1
67cc53894e85d4193ed1fa1d,compare_index,127,18,horizontal,horizontal,1,2,638.6,52:16.6
67cc53894e85d4193ed1fa1d,compare_index,113,19,horizontal,horizontal,1,1,765.1,52:18.2
67cc53894e85d4193ed1fa1d,compare_index,106,20,horizontal,horizontal,1,2,637.8,52:19.7
67cc53894e85d4193ed1fa1d,compare_index,98,21,horizontal,horizontal,1,1,766.5,52:21.4
67cc53894e85d4193ed1fa1d,compare_index,119,22,horizontal,horizontal,1,1,704.8,52:22.9
67cc53894e85d4193ed1fa1d,compare_index,-999,23,horizontal,horizontal,1,2,603.7,52:24.4
662692c1abc4830626fccb23,compare_index,86,0,vertical,horizontal,0,2,1347.6,52:24.6
67cc53894e85d4193ed1fa1d,compare_index,107,24,horizontal,horizontal,1,2,591.9,52:25.8
662692c1abc4830626fccb23,compare_index,88,1,vertical,horizontal,0,1,1252.8,52:26.7
67cc53894e85d4193ed1fa1d,compare_index,116,25,horizontal,horizontal,1,1,801.6,52:27.5
67cc53894e85d4193ed1fa1d,compare_index,123,26,horizontal,horizontal,1,2,550.9,52:28.9
662692c1abc4830626fccb23,compare_index,75,2,vertical,horizontal,1,2,1543.1,52:29.1
67cc53894e85d4193ed1fa1d,compare_index,120,27,horizontal,horizontal,1,2,909,52:30.7
67cc53894e85d4193ed1fa1d,compare_index,110,28,horizontal,horizontal,1,2,600,52:32.1
662692c1abc4830626fccb23,compare_index,87,3,vertical,horizontal,0,2,2723.7,52:32.6
67cc53894e85d4193ed1fa1d,compare_index,105,29,horizontal,horizontal,1,2,664.3,52:33.6
67cc53894e85d4193ed1fa1d,compare_index,126,30,horizontal,horizontal,1,2,742.3,52:35.2
67cc53894e85d4193ed1fa1d,compare_index,100,31,horizontal,horizontal,0,2,85.3,52:36.2
67cc53894e85d4193ed1fa1d,compare_index,-999,32,horizontal,horizontal,0,2,0.5,52:37.0
662692c1abc4830626fccb23,compare_index,76,4,vertical,horizontal,0,1,4324.7,52:37.8
67cc53894e85d4193ed1fa1d,compare_index,103,33,horizontal,horizontal,1,1,930.4,52:38.8
67cc53894e85d4193ed1fa1d,compare_index,111,34,horizontal,horizontal,1,2,604.4,52:40.3
662692c1abc4830626fccb23,compare_index,-999,5,vertical,horizontal,1,2,1587.2,52:40.3
67cc53894e85d4193ed1fa1d,compare_index,108,35,horizontal,horizontal,1,2,694.8,52:41.8
662692c1abc4830626fccb23,compare_index,80,6,vertical,horizontal,1,1,1311.2,52:42.4
67cc53894e85d4193ed1fa1d,compare_index,50,8,horizontal,vertical,1,1,1363.2,47:43.9
67eee89119de070d8b864f60,compare_index,99,21,horizontal,horizontal,1,1,1026.3,47:43.6
662692c1abc4830626fccb23,compare_index,29,25,vertical,vertical,1,2,1012.2,47:44.8
67cc53894e85d4193ed1fa1d,compare_index,41,9,horizontal,vertical,1,2,851.4,47:45.6
67eee89119de070d8b864f60,compare_index,113,22,horizontal,horizontal,1,1,837.6,47:45.3
662692c1abc4830626fccb23,compare_index,14,26,vertical,vertical,1,2,1250.2,47:46.9
67eee89119de070d8b864f60,compare_index,-999,23,horizontal,horizontal,1,1,921,47:47.0
67cc53894e85d4193ed1fa1d,compare_index,54,10,horizontal,vertical,1,1,1375,47:47.9
662692c1abc4830626fccb23,compare_index,5,27,vertical,vertical,1,1,751.7,47:48.5
67cc53894e85d4193ed1fa1d,compare_index,32,11,horizontal,vertical,1,1,1060.7,47:49.8
67eee89119de070d8b864f60,compare_index,125,24,horizontal,horizontal,1,2,1205,47:49.1
662692c1abc4830626fccb23,compare_index,22,28,vertical,vertical,1,1,781.1,47:50.1
67eee89119de070d8b864f60,compare_index,118,25,horizontal,horizontal,1,1,581.1,47:50.5
662692c1abc4830626fccb23,compare_index,20,29,vertical,vertical,1,1,594.8,47:51.5
67cc53894e85d4193ed1fa1d,compare_index,46,12,horizontal,vertical,1,2,1345.4,47:52.0
67eee89119de070d8b864f60,compare_index,96,26,horizontal,horizontal,1,1,724.8000001,47:52.1
662692c1abc4830626fccb23,compare_index,12,30,vertical,vertical,1,2,1185.8,47:53.6
67cc53894e85d4193ed1fa1d,compare_index,34,13,horizontal,vertical,1,1,1418.4,47:54.3
67eee89119de070d8b864f60,compare_index,98,27,horizontal,horizontal,1,1,651.7,47:53.6
662692c1abc4830626fccb23,compare_index,31,31,vertical,vertical,1,2,1243.6,47:55.7
67eee89119de070d8b864f60,compare_index,126,28,horizontal,horizontal,1,2,738,47:55.2
67cc53894e85d4193ed1fa1d,compare_index,-999,14,horizontal,vertical,1,1,943.6,47:56.1
662692c1abc4830626fccb23,compare_index,-999,32,vertical,vertical,1,2,774.6,47:57.3
67eee89119de070d8b864f60,compare_index,105,29,horizontal,horizontal,1,2,693.2,47:56.7
67cc53894e85d4193ed1fa1d,compare_index,52,15,horizontal,vertical,1,1,1512.6,47:58.4
662692c1abc4830626fccb23,compare_index,25,33,vertical,vertical,0,1,1161.1,47:59.3
67eee89119de070d8b864f60,compare_index,101,30,horizontal,horizontal,1,1,841.5,47:58.4
67cc53894e85d4193ed1fa1d,compare_index,49,16,horizontal,vertical,1,1,844.5,48:00.2
67eee89119de070d8b864f60,compare_index,104,31,horizontal,horizontal,1,2,1212.6,48:00.5
662692c1abc4830626fccb23,compare_index,4,34,vertical,vertical,1,1,1783.6,48:02.0
67cc53894e85d4193ed1fa1d,compare_index,36,17,horizontal,vertical,1,1,1266.1,48:02.3
67eee89119de070d8b864f60,compare_index,-999,32,horizontal,horizontal,1,2,689.8,48:02.0
662692c1abc4830626fccb23,compare_index,6,35,vertical,vertical,1,1,1299.4,48:04.1
67cc53894e85d4193ed1fa1d,compare_index,53,18,horizontal,vertical,1,1,1115.8,48:04.3
67eee89119de070d8b864f60,compare_index,111,33,horizontal,horizontal,1,2,735.8,48:03.6
67eee89119de070d8b864f60,compare_index,121,34,horizontal,horizontal,1,2,613.1,48:05.1
67cc53894e85d4193ed1fa1d,compare_index,38,19,horizontal,vertical,1,1,1559.5,48:06.7
67eee89119de070d8b864f60,compare_index,108,35,horizontal,horizontal,0,1,1654.6,48:07.6
663a5d3e48441f253cc57071,compare_index,112,0,vertical,vertical,1,1,710.3,48:07.7
67cc53894e85d4193ed1fa1d,compare_index,56,20,horizontal,vertical,1,2,905,48:08.4
663a5d3e48441f253cc57071,compare_index,115,1,vertical,vertical,1,1,743.8999999,48:09.3
67cc53894e85d4193ed1fa1d,compare_index,45,21,horizontal,vertical,1,2,1153.4,48:10.4
663a5d3e48441f253cc57071,compare_index,117,2,vertical,vertical,1,1,1466.5,48:11.6
67cc53894e85d4193ed1fa1d,compare_index,57,22,horizontal,vertical,1,2,1579.1,48:12.9
663a5d3e48441f253cc57071,compare_index,108,3,vertical,vertical,1,2,1149.4,48:13.6
67cc53894e85d4193ed1fa1d,compare_index,-999,23,horizontal,vertical,1,2,983.2,48:14.7
663a5d3e48441f253cc57071,compare_index,114,4,vertical,vertical,1,1,881.4000001,48:15.3
67cc53894e85d4193ed1fa1d,compare_index,63,24,horizontal,vertical,1,2,1093.9,48:16.7
663a5d3e48441f253cc57071,compare_index,-999,5,vertical,vertical,1,1,497.9000001,48:16.6
663a5d3e48441f253cc57071,compare_index,123,6,vertical,vertical,1,2,598.7,48:18.0
67cc53894e85d4193ed1fa1d,compare_index,43,25,horizontal,vertical,1,2,1541.4,48:19.1
67cc53894e85d4193ed1fa1d,compare_index,48,26,horizontal,vertical,1,1,868.5,48:20.8
663a5d3e48441f253cc57071,compare_index,120,7,vertical,vertical,1,2,1476.4,48:20.3
663a5d3e48441f253cc57071,compare_index,102,8,vertical,vertical,1,1,486.0999999,48:21.6
67cc53894e85d4193ed1fa1d,compare_index,37,27,horizontal,vertical,1,1,829.2,48:22.5
663a5d3e48441f253cc57071,compare_index,99,9,vertical,vertical,1,1,574.5,48:23.0
67cc53894e85d4193ed1fa1d,compare_index,40,28,horizontal,vertical,1,2,750.4,48:24.1
663a5d3e48441f253cc57071,compare_index,121,10,vertical,vertical,1,2,626.3,48:24.5
67cc53894e85d4193ed1fa1d,compare_index,60,29,horizontal,vertical,0,1,737.8,48:25.7
